E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA
0.466	1.729	0.466	1.735	0.466	1.756	0.466	1.667	0.466	1.681	0.466	1.822
0.467	1.713	0.467	1.752	0.467	1.772	0.467	1.666	0.467	1.702	0.467	1.841
0.468	1.747	0.468	1.756	0.468	1.779	0.468	1.667	0.468	1.733	0.468	1.844
0.469	1.750	0.469	1.755	0.469	1.796	0.469	1.679	0.469	1.735	0.469	1.853
0.470	1.727	0.470	1.762	0.470	1.795	0.470	1.687	0.470	1.719	0.470	1.857
0.471	1.762	0.471	1.785	0.471	1.785	0.471	1.713	0.471	1.739	0.471	1.877
0.472	1.779	0.472	1.788	0.472	1.798	0.472	1.709	0.472	1.732	0.472	1.873
0.473	1.805	0.473	1.796	0.473	1.801	0.473	1.712	0.473	1.733	0.473	1.862
0.474	1.805	0.474	1.793	0.474	1.808	0.474	1.729	0.474	1.755	0.474	1.894
0.475	1.799	0.475	1.825	0.475	1.842	0.475	1.713	0.475	1.779	0.475	1.891
0.476	1.810	0.476	1.816	0.476	1.818	0.476	1.739	0.476	1.775	0.476	1.896
0.477	1.825	0.477	1.842	0.477	1.845	0.477	1.750	0.477	1.775	0.477	1.887
0.478	1.824	0.478	1.818	0.478	1.850	0.478	1.756	0.478	1.772	0.478	1.910
0.479	1.827	0.479	1.830	0.479	1.850	0.479	1.755	0.479	1.776	0.479	1.934
0.480	1.824	0.480	1.845	0.480	1.854	0.480	1.773	0.480	1.767	0.480	1.922
0.481	1.850	0.481	1.824	0.481	1.857	0.481	1.753	0.481	1.796	0.481	1.936
0.482	1.841	0.482	1.856	0.482	1.867	0.482	1.768	0.482	1.805	0.482	1.923
0.483	1.828	0.483	1.865	0.483	1.860	0.483	1.765	0.483	1.804	0.483	1.934
0.484	1.844	0.484	1.850	0.484	1.856	0.484	1.753	0.484	1.807	0.484	1.946
0.485	1.851	0.485	1.870	0.485	1.888	0.485	1.770	0.485	1.784	0.485	1.925
0.486	1.860	0.486	1.856	0.486	1.867	0.486	1.772	0.486	1.813	0.486	1.948
0.487	1.890	0.487	1.885	0.487	1.870	0.487	1.785	0.487	1.816	0.487	1.957
0.488	1.865	0.488	1.880	0.488	1.880	0.488	1.782	0.488	1.807	0.488	1.966
0.489	1.860	0.489	1.877	0.489	1.893	0.489	1.788	0.489	1.818	0.489	1.960
0.490	1.867	0.490	1.882	0.490	1.900	0.490	1.801	0.490	1.807	0.490	1.936
0.491	1.865	0.491	1.890	0.491	1.902	0.491	1.775	0.491	1.828	0.491	1.963
0.492	1.890	0.492	1.890	0.492	1.896	0.492	1.805	0.492	1.836	0.492	1.959
0.493	1.876	0.493	1.880	0.493	1.894	0.493	1.791	0.493	1.818	0.493	1.965
0.494	1.873	0.494	1.853	0.494	1.874	0.494	1.762	0.494	1.793	0.494	1.949
0.495	1.917	0.495	1.902	0.495	1.897	0.495	1.810	0.495	1.830	0.495	1.972
0.496	1.897	0.496	1.880	0.496	1.887	0.496	1.782	0.496	1.799	0.496	1.948
0.497	1.873	0.497	1.897	0.497	1.905	0.497	1.788	0.497	1.821	0.497	1.948
0.498	1.880	0.498	1.883	0.498	1.890	0.498	1.796	0.498	1.842	0.498	1.966
0.499	1.902	0.499	1.919	0.499	1.874	0.499	1.787	0.499	1.810	0.499	1.936
0.500	1.873	0.500	1.905	0.500	1.867	0.500	1.782	0.500	1.795	0.500	1.940
0.501	1.871	0.501	1.883	0.501	1.871	0.501	1.765	0.501	1.811	0.501	1.960
0.502	1.894	0.502	1.868	0.502	1.873	0.502	1.775	0.502	1.787	0.502	1.942
0.503	1.902	0.503	1.880	0.503	1.893	0.503	1.787	0.503	1.791	0.503	1.949
0.504	1.879	0.504	1.885	0.504	1.865	0.504	1.785	0.504	1.798	0.504	1.940
0.505	1.873	0.505	1.880	0.505	1.860	0.505	1.773	0.505	1.787	0.505	1.945
0.506	1.880	0.506	1.837	0.506	1.868	0.506	1.764	0.506	1.787	0.506	1.948
0.507	1.860	0.507	1.871	0.507	1.836	0.507	1.758	0.507	1.776	0.507	1.933
0.508	1.880	0.508	1.856	0.508	1.839	0.508	1.762	0.508	1.770	0.508	1.920
0.509	1.868	0.509	1.836	0.509	1.834	0.509	1.745	0.509	1.775	0.509	1.928
0.510	1.870	0.510	1.842	0.510	1.839	0.510	1.741	0.510	1.762	0.510	1.905
0.511	1.828	0.511	1.842	0.511	1.827	0.511	1.733	0.511	1.781	0.511	1.903
0.512	1.830	0.512	1.836	0.512	1.802	0.512	1.742	0.512	1.755	0.512	1.877
0.513	1.834	0.513	1.842	0.513	1.828	0.513	1.749	0.513	1.753	0.513	1.893
0.514	1.859	0.514	1.839	0.514	1.836	0.514	1.739	0.514	1.764	0.514	1.876
0.515	1.867	0.515	1.839	0.515	1.834	0.515	1.736	0.515	1.759	0.515	1.910
0.516	1.859	0.516	1.813	0.516	1.813	0.516	1.709	0.516	1.758	0.516	1.890
0.517	1.836	0.517	1.816	0.517	1.805	0.517	1.702	0.517	1.732	0.517	1.865
0.518	1.821	0.518	1.810	0.518	1.805	0.518	1.696	0.518	1.724	0.518	1.862
0.519	1.816	0.519	1.818	0.519	1.776	0.519	1.702	0.519	1.732	0.519	1.865
0.520	1.841	0.520	1.793	0.520	1.788	0.520	1.675	0.520	1.702	0.520	1.842
0.521	1.802	0.521	1.787	0.521	1.779	0.521	1.669	0.521	1.712	0.521	1.853
0.522	1.819	0.522	1.795	0.522	1.770	0.522	1.695	0.522	1.716	0.522	1.842
0.523	1.799	0.523	1.778	0.523	1.778	0.523	1.673	0.523	1.693	0.523	1.831
0.524	1.773	0.524	1.762	0.524	1.755	0.524	1.637	0.524	1.722	0.524	1.831
0.525	1.784	0.525	1.776	0.525	1.765	0.525	1.653	0.525	1.669	0.525	1.819
0.526	1.787	0.526	1.756	0.526	1.735	0.526	1.655	0.526	1.686	0.526	1.813
0.527	1.762	0.527	1.756	0.527	1.729	0.527	1.638	0.527	1.669	0.527	1.802
0.528	1.758	0.528	1.722	0.528	1.713	0.528	1.643	0.528	1.661	0.528	1.805
0.529	1.755	0.529	1.741	0.529	1.718	0.529	1.632	0.529	1.655	0.529	1.787
0.530	1.759	0.530	1.713	0.530	1.706	0.530	1.641	0.530	1.649	0.530	1.790
0.531	1.732	0.531	1.735	0.531	1.722	0.531	1.629	0.531	1.646	0.531	1.808
0.532	1.730	0.532	1.733	0.532	1.681	0.532	1.591	0.532	1.644	0.532	1.758
0.533	1.699	0.533	1.719	0.533	1.693	0.533	1.610	0.533	1.635	0.533	1.747
0.534	1.724	0.534	1.701	0.534	1.667	0.534	1.586	0.534	1.632	0.534	1.749
0.535	1.701	0.535	1.707	0.535	1.678	0.535	1.580	0.535	1.630	0.535	1.750
0.536	1.706	0.536	1.681	0.536	1.669	0.536	1.594	0.536	1.598	0.536	1.739
0.537	1.696	0.537	1.683	0.537	1.656	0.537	1.566	0.537	1.607	0.537	1.744
0.538	1.693	0.538	1.656	0.538	1.644	0.538	1.564	0.538	1.604	0.538	1.725
0.539	1.676	0.539	1.656	0.539	1.647	0.539	1.561	0.539	1.594	0.539	1.732
0.540	1.684	0.540	1.652	0.540	1.644	0.540	1.557	0.540	1.587	0.540	1.716
0.541	1.660	0.541	1.669	0.541	1.635	0.541	1.543	0.541	1.581	0.541	1.701
0.542	1.635	0.542	1.647	0.542	1.629	0.542	1.543	0.542	1.563	0.542	1.695
0.543	1.655	0.543	1.640	0.543	1.667	0.543	1.531	0.543	1.549	0.543	1.692
0.544	1.627	0.544	1.623	0.544	1.607	0.544	1.518	0.544	1.543	0.544	1.669
0.545	1.656	0.545	1.650	0.545	1.630	0.545	1.546	0.545	1.557	0.545	1.710
0.546	1.626	0.546	1.614	0.546	1.600	0.546	1.531	0.546	1.558	0.546	1.676
0.547	1.630	0.547	1.610	0.547	1.592	0.547	1.512	0.547	1.552	0.547	1.672
0.548	1.600	0.548	1.606	0.548	1.587	0.548	1.502	0.548	1.511	0.548	1.660
0.549	1.591	0.549	1.581	0.549	1.568	0.549	1.491	0.549	1.532	0.549	1.647
0.550	1.612	0.550	1.601	0.550	1.568	0.550	1.505	0.550	1.522	0.550	1.644
0.551	1.598	0.551	1.586	0.551	1.578	0.551	1.485	0.551	1.523	0.551	1.624
0.552	1.581	0.552	1.574	0.552	1.549	0.552	1.468	0.552	1.512	0.552	1.633
0.553	1.586	0.553	1.592	0.553	1.561	0.553	1.469	0.553	1.512	0.553	1.612
0.554	1.571	0.554	1.581	0.554	1.534	0.554	1.462	0.554	1.500	0.554	1.621
0.555	1.563	0.555	1.555	0.555	1.528	0.555	1.463	0.555	1.494	0.555	1.621
0.556	1.560	0.556	1.555	0.556	1.515	0.556	1.463	0.556	1.512	0.556	1.598
0.557	1.555	0.557	1.558	0.557	1.537	0.557	1.456	0.557	1.485	0.557	1.597
0.558	1.561	0.558	1.546	0.558	1.514	0.558	1.448	0.558	1.472	0.558	1.601
0.559	1.528	0.559	1.554	0.559	1.506	0.559	1.425	0.559	1.505	0.559	1.592
0.560	1.540	0.560	1.534	0.560	1.503	0.560	1.445	0.560	1.482	0.560	1.586
0.561	1.535	0.561	1.522	0.561	1.520	0.561	1.428	0.561	1.477	0.561	1.581
0.562	1.514	0.562	1.515	0.562	1.503	0.562	1.425	0.562	1.476	0.562	1.601
0.563	1.512	0.563	1.508	0.563	1.479	0.563	1.442	0.563	1.457	0.563	1.586
0.564	1.509	0.564	1.514	0.564	1.469	0.564	1.406	0.564	1.462	0.564	1.569
0.565	1.517	0.565	1.506	0.565	1.474	0.565	1.411	0.565	1.434	0.565	1.552
0.566	1.509	0.566	1.499	0.566	1.480	0.566	1.400	0.566	1.442	0.566	1.540
0.567	1.518	0.567	1.509	0.567	1.476	0.567	1.416	0.567	1.431	0.567	1.534
0.568	1.508	0.568	1.479	0.568	1.476	0.568	1.399	0.568	1.425	0.568	1.543
0.569	1.486	0.569	1.511	0.569	1.465	0.569	1.387	0.569	1.449	0.569	1.551
0.570	1.479	0.570	1.463	0.570	1.463	0.570	1.393	0.570	1.436	0.570	1.551
0.571	1.468	0.571	1.485	0.571	1.471	0.571	1.400	0.571	1.405	0.571	1.532
0.572	1.474	0.572	1.468	0.572	1.431	0.572	1.373	0.572	1.413	0.572	1.529
0.573	1.465	0.573	1.468	0.573	1.445	0.573	1.373	0.573	1.411	0.573	1.515
0.574	1.471	0.574	1.462	0.574	1.426	0.574	1.354	0.574	1.413	0.574	1.505
0.575	1.445	0.575	1.468	0.575	1.433	0.575	1.379	0.575	1.405	0.575	1.494
0.576	1.459	0.576	1.463	0.576	1.419	0.576	1.354	0.576	1.399	0.576	1.506
0.577	1.434	0.577	1.448	0.577	1.434	0.577	1.365	0.577	1.405	0.577	1.494
0.578	1.453	0.578	1.453	0.578	1.446	0.578	1.362	0.578	1.391	0.578	1.492
0.579	1.463	0.579	1.472	0.579	1.437	0.579	1.368	0.579	1.414	0.579	1.495
0.580	1.449	0.580	1.453	0.580	1.422	0.580	1.344	0.580	1.376	0.580	1.474
0.581	1.436	0.581	1.457	0.581	1.419	0.581	1.353	0.581	1.383	0.581	1.492
0.582	1.420	0.582	1.451	0.582	1.403	0.582	1.331	0.582	1.374	0.582	1.483
0.583	1.426	0.583	1.434	0.583	1.416	0.583	1.344	0.583	1.365	0.583	1.492
0.584	1.426	0.584	1.411	0.584	1.394	0.584	1.316	0.584	1.376	0.584	1.503
0.585	1.423	0.585	1.393	0.585	1.402	0.585	1.328	0.585	1.376	0.585	1.491
0.586	1.403	0.586	1.426	0.586	1.410	0.586	1.321	0.586	1.370	0.586	1.468
0.587	1.433	0.587	1.436	0.587	1.387	0.587	1.322	0.587	1.360	0.587	1.469
0.588	1.390	0.588	1.425	0.588	1.385	0.588	1.344	0.588	1.357	0.588	1.449
0.589	1.425	0.589	1.422	0.589	1.388	0.589	1.313	0.589	1.353	0.589	1.448
0.590	1.413	0.590	1.406	0.590	1.388	0.590	1.311	0.590	1.359	0.590	1.459
0.591	1.416	0.591	1.419	0.591	1.383	0.591	1.316	0.591	1.362	0.591	1.446
0.592	1.402	0.592	1.399	0.592	1.367	0.592	1.310	0.592	1.337	0.592	1.456
0.593	1.382	0.593	1.410	0.593	1.391	0.593	1.313	0.593	1.353	0.593	1.460
0.594	1.387	0.594	1.391	0.594	1.350	0.594	1.288	0.594	1.337	0.594	1.434
0.595	1.429	0.595	1.414	0.595	1.376	0.595	1.311	0.595	1.342	0.595	1.459
0.596	1.391	0.596	1.388	0.596	1.376	0.596	1.279	0.596	1.348	0.596	1.440
0.597	1.394	0.597	1.387	0.597	1.348	0.597	1.287	0.597	1.360	0.597	1.426
0.598	1.365	0.598	1.380	0.598	1.367	0.598	1.293	0.598	1.354	0.598	1.437
0.599	1.373	0.599	1.377	0.599	1.341	0.599	1.301	0.599	1.333	0.599	1.429
0.600	1.385	0.600	1.400	0.600	1.342	0.600	1.290	0.600	1.331	0.600	1.426
0.601	1.393	0.601	1.393	0.601	1.331	0.601	1.293	0.601	1.322	0.601	1.419
0.602	1.402	0.602	1.374	0.602	1.342	0.602	1.293	0.602	1.330	0.602	1.414
0.603	1.385	0.603	1.383	0.603	1.374	0.603	1.279	0.603	1.314	0.603	1.423
0.604	1.376	0.604	1.364	0.604	1.342	0.604	1.270	0.604	1.330	0.604	1.416
0.605	1.385	0.605	1.367	0.605	1.345	0.605	1.264	0.605	1.328	0.605	1.400
0.606	1.368	0.606	1.377	0.606	1.348	0.606	1.272	0.606	1.325	0.606	1.394
0.607	1.368	0.607	1.368	0.607	1.311	0.607	1.282	0.607	1.325	0.607	1.397
0.608	1.347	0.608	1.364	0.608	1.339	0.608	1.279	0.608	1.304	0.608	1.414
0.609	1.367	0.609	1.383	0.609	1.337	0.609	1.279	0.609	1.313	0.609	1.394
0.610	1.354	0.610	1.342	0.610	1.341	0.610	1.265	0.610	1.313	0.610	1.393
0.611	1.373	0.611	1.365	0.611	1.330	0.611	1.264	0.611	1.310	0.611	1.380
0.612	1.359	0.612	1.341	0.612	1.330	0.612	1.239	0.612	1.295	0.612	1.380
0.613	1.354	0.613	1.360	0.613	1.345	0.613	1.272	0.613	1.304	0.613	1.400
0.614	1.367	0.614	1.348	0.614	1.325	0.614	1.272	0.614	1.307	0.614	1.374
0.615	1.368	0.615	1.367	0.615	1.324	0.615	1.252	0.615	1.290	0.615	1.390
0.616	1.350	0.616	1.351	0.616	1.330	0.616	1.259	0.616	1.290	0.616	1.393
0.617	1.356	0.617	1.333	0.617	1.305	0.617	1.258	0.617	1.279	0.617	1.391
0.618	1.345	0.618	1.336	0.618	1.318	0.618	1.264	0.618	1.291	0.618	1.402
0.619	1.348	0.619	1.360	0.619	1.301	0.619	1.245	0.619	1.304	0.619	1.388
0.620	1.347	0.620	1.350	0.620	1.310	0.620	1.253	0.620	1.284	0.620	1.393
0.621	1.345	0.621	1.347	0.621	1.299	0.621	1.241	0.621	1.284	0.621	1.379
0.622	1.342	0.622	1.324	0.622	1.310	0.622	1.232	0.622	1.296	0.622	1.376
0.623	1.341	0.623	1.331	0.623	1.304	0.623	1.232	0.623	1.290	0.623	1.370
0.624	1.336	0.624	1.324	0.624	1.311	0.624	1.244	0.624	1.293	0.624	1.359
0.625	1.334	0.625	1.322	0.625	1.325	0.625	1.249	0.625	1.278	0.625	1.360
0.626	1.342	0.626	1.357	0.626	1.307	0.626	1.244	0.626	1.287	0.626	1.370
0.627	1.348	0.627	1.348	0.627	1.285	0.627	1.235	0.627	1.290	0.627	1.376
0.628	1.324	0.628	1.333	0.628	1.281	0.628	1.222	0.628	1.287	0.628	1.365
0.629	1.336	0.629	1.328	0.629	1.279	0.629	1.238	0.629	1.275	0.629	1.365
0.630	1.322	0.630	1.325	0.630	1.299	0.630	1.227	0.630	1.284	0.630	1.380
0.631	1.331	0.631	1.334	0.631	1.290	0.631	1.226	0.631	1.282	0.631	1.364
0.632	1.336	0.632	1.310	0.632	1.298	0.632	1.222	0.632	1.261	0.632	1.370
0.633	1.336	0.633	1.336	0.633	1.308	0.633	1.219	0.633	1.279	0.633	1.356
0.634	1.321	0.634	1.324	0.634	1.287	0.634	1.224	0.634	1.270	0.634	1.362
0.635	1.347	0.635	1.341	0.635	1.293	0.635	1.224	0.635	1.264	0.635	1.353
0.636	1.333	0.636	1.328	0.636	1.298	0.636	1.219	0.636	1.282	0.636	1.342
0.637	1.330	0.637	1.319	0.637	1.273	0.637	1.222	0.637	1.262	0.637	1.344
0.638	1.324	0.638	1.327	0.638	1.298	0.638	1.229	0.638	1.282	0.638	1.357
0.639	1.321	0.639	1.327	0.639	1.290	0.639	1.219	0.639	1.282	0.639	1.342
0.640	1.336	0.640	1.333	0.640	1.279	0.640	1.218	0.640	1.276	0.640	1.336
0.641	1.354	0.641	1.324	0.641	1.278	0.641	1.227	0.641	1.276	0.641	1.350
0.642	1.337	0.642	1.307	0.642	1.267	0.642	1.218	0.642	1.265	0.642	1.364
0.643	1.324	0.643	1.336	0.643	1.288	0.643	1.233	0.643	1.276	0.643	1.367
0.644	1.333	0.644	1.310	0.644	1.268	0.644	1.210	0.644	1.273	0.644	1.348
0.645	1.322	0.645	1.316	0.645	1.295	0.645	1.216	0.645	1.265	0.645	1.353
0.646	1.331	0.646	1.307	0.646	1.273	0.646	1.219	0.646	1.270	0.646	1.354
0.647	1.339	0.647	1.328	0.647	1.287	0.647	1.227	0.647	1.256	0.647	1.341
0.648	1.328	0.648	1.314	0.648	1.273	0.648	1.224	0.648	1.268	0.648	1.337
0.649	1.325	0.649	1.318	0.649	1.262	0.649	1.218	0.649	1.268	0.649	1.339
0.650	1.318	0.650	1.330	0.650	1.279	0.650	1.218	0.650	1.261	0.650	1.348
0.651	1.319	0.651	1.318	0.651	1.276	0.651	1.229	0.651	1.267	0.651	1.341
0.652	1.314	0.652	1.307	0.652	1.272	0.652	1.215	0.652	1.261	0.652	1.351
0.653	1.319	0.653	1.324	0.653	1.275	0.653	1.192	0.653	1.264	0.653	1.331
0.654	1.308	0.654	1.322	0.654	1.295	0.654	1.221	0.654	1.259	0.654	1.336
0.655	1.325	0.655	1.351	0.655	1.275	0.655	1.210	0.655	1.267	0.655	1.327
0.656	1.337	0.656	1.331	0.656	1.284	0.656	1.212	0.656	1.273	0.656	1.324
0.657	1.325	0.657	1.308	0.657	1.272	0.657	1.216	0.657	1.252	0.657	1.330
0.658	1.316	0.658	1.325	0.658	1.282	0.658	1.209	0.658	1.258	0.658	1.328
0.659	1.325	0.659	1.330	0.659	1.285	0.659	1.218	0.659	1.261	0.659	1.336
0.660	1.324	0.660	1.302	0.660	1.275	0.660	1.212	0.660	1.265	0.660	1.330
0.661	1.325	0.661	1.321	0.661	1.288	0.661	1.221	0.661	1.275	0.661	1.327
0.662	1.341	0.662	1.305	0.662	1.275	0.662	1.226	0.662	1.261	0.662	1.327
0.663	1.321	0.663	1.322	0.663	1.284	0.663	1.207	0.663	1.252	0.663	1.351
0.664	1.322	0.664	1.308	0.664	1.261	0.664	1.206	0.664	1.267	0.664	1.342
0.665	1.321	0.665	1.310	0.665	1.268	0.665	1.203	0.665	1.261	0.665	1.313
0.666	1.328	0.666	1.316	0.666	1.282	0.666	1.218	0.666	1.262	0.666	1.327
0.667	1.322	0.667	1.302	0.667	1.270	0.667	1.204	0.667	1.267	0.667	1.334
0.668	1.334	0.668	1.314	0.668	1.273	0.668	1.221	0.668	1.255	0.668	1.336
0.669	1.311	0.669	1.310	0.669	1.261	0.669	1.215	0.669	1.261	0.669	1.345
0.670	1.336	0.670	1.313	0.670	1.282	0.670	1.207	0.670	1.242	0.670	1.327
0.671	1.318	0.671	1.319	0.671	1.281	0.671	1.236	0.671	1.244	0.671	1.314
0.672	1.345	0.672	1.319	0.672	1.275	0.672	1.209	0.672	1.262	0.672	1.347
0.673	1.331	0.673	1.322	0.673	1.270	0.673	1.219	0.673	1.270	0.673	1.341
0.674	1.324	0.674	1.321	0.674	1.293	0.674	1.229	0.674	1.256	0.674	1.334
0.675	1.356	0.675	1.330	0.675	1.275	0.675	1.219	0.675	1.265	0.675	1.334
0.676	1.325	0.676	1.319	0.676	1.293	0.676	1.216	0.676	1.268	0.676	1.322
0.677	1.327	0.677	1.319	0.677	1.282	0.677	1.186	0.677	1.267	0.677	1.325
0.678	1.345	0.678	1.328	0.678	1.302	0.678	1.210	0.678	1.258	0.678	1.321
0.679	1.364	0.679	1.322	0.679	1.288	0.679	1.227	0.679	1.253	0.679	1.342
0.680	1.344	0.680	1.313	0.680	1.273	0.680	1.212	0.680	1.255	0.680	1.304
0.681	1.328	0.681	1.299	0.681	1.249	0.681	1.216	0.681	1.256	0.681	1.333
0.682	1.342	0.682	1.319	0.682	1.276	0.682	1.224	0.682	1.258	0.682	1.336
0.683	1.370	0.683	1.334	0.683	1.287	0.683	1.209	0.683	1.264	0.683	1.327
0.684	1.347	0.684	1.333	0.684	1.285	0.684	1.224	0.684	1.270	0.684	1.350
0.685	1.337	0.685	1.333	0.685	1.295	0.685	1.219	0.685	1.275	0.685	1.337
0.686	1.331	0.686	1.334	0.686	1.295	0.686	1.218	0.686	1.267	0.686	1.337
0.687	1.350	0.687	1.337	0.687	1.284	0.687	1.215	0.687	1.267	0.687	1.337
0.688	1.341	0.688	1.337	0.688	1.304	0.688	1.218	0.688	1.258	0.688	1.327
0.689	1.347	0.689	1.331	0.689	1.305	0.689	1.224	0.689	1.267	0.689	1.341
0.690	1.347	0.690	1.333	0.690	1.307	0.690	1.230	0.690	1.276	0.690	1.331
0.691	1.339	0.691	1.331	0.691	1.293	0.691	1.230	0.691	1.285	0.691	1.351
0.692	1.337	0.692	1.328	0.692	1.288	0.692	1.235	0.692	1.285	0.692	1.341
0.693	1.362	0.693	1.342	0.693	1.299	0.693	1.255	0.693	1.288	0.693	1.362
0.694	1.342	0.694	1.318	0.694	1.265	0.694	1.226	0.694	1.262	0.694	1.318
0.695	1.367	0.695	1.353	0.695	1.302	0.695	1.245	0.695	1.285	0.695	1.341
0.696	1.339	0.696	1.341	0.696	1.298	0.696	1.219	0.696	1.282	0.696	1.341
0.697	1.345	0.697	1.328	0.697	1.299	0.697	1.245	0.697	1.279	0.697	1.331
0.698	1.339	0.698	1.353	0.698	1.307	0.698	1.229	0.698	1.290	0.698	1.344
0.699	1.373	0.699	1.354	0.699	1.296	0.699	1.226	0.699	1.284	0.699	1.357
0.700	0.925	0.700	0.928	0.700	0.882	0.700	0.813	0.700	0.845	0.700	0.925
0.699	0.457	0.699	0.454	0.699	0.430	0.699	0.333	0.699	0.391	0.699	0.451
0.698	0.120	0.698	0.117	0.698	0.101	0.698	0.022	0.698	0.055	0.698	0.130
0.697	-0.112	0.697	-0.110	0.697	-0.156	0.697	-0.205	0.697	-0.155	0.697	-0.075
0.696	-0.273	0.696	-0.282	0.696	-0.319	0.696	-0.357	0.696	-0.331	0.696	-0.253
0.695	-0.374	0.695	-0.382	0.695	-0.431	0.695	-0.486	0.695	-0.432	0.695	-0.377
0.694	-0.497	0.694	-0.483	0.694	-0.532	0.694	-0.575	0.694	-0.524	0.694	-0.472
0.693	-0.541	0.693	-0.541	0.693	-0.561	0.693	-0.649	0.693	-0.593	0.693	-0.532
0.692	-0.593	0.692	-0.583	0.692	-0.626	0.692	-0.713	0.692	-0.641	0.692	-0.570
0.691	-0.644	0.691	-0.638	0.691	-0.672	0.691	-0.739	0.691	-0.682	0.691	-0.624
0.690	-0.684	0.690	-0.682	0.690	-0.712	0.690	-0.759	0.690	-0.725	0.690	-0.658
0.689	-0.705	0.689	-0.695	0.689	-0.733	0.689	-0.765	0.689	-0.725	0.689	-0.676
0.688	-0.735	0.688	-0.698	0.688	-0.754	0.688	-0.797	0.688	-0.765	0.688	-0.699
0.687	-0.739	0.687	-0.725	0.687	-0.782	0.687	-0.819	0.687	-0.773	0.687	-0.695
0.686	-0.777	0.686	-0.761	0.686	-0.770	0.686	-0.845	0.686	-0.790	0.686	-0.692
0.685	-0.791	0.685	-0.754	0.685	-0.791	0.685	-0.843	0.685	-0.790	0.685	-0.718
0.684	-0.805	0.684	-0.777	0.684	-0.827	0.684	-0.873	0.684	-0.794	0.684	-0.758
0.683	-0.802	0.683	-0.800	0.683	-0.825	0.683	-0.862	0.683	-0.808	0.683	-0.751
0.682	-0.831	0.682	-0.788	0.682	-0.822	0.682	-0.879	0.682	-0.817	0.682	-0.767
0.681	-0.822	0.681	-0.805	0.681	-0.828	0.681	-0.905	0.681	-0.830	0.681	-0.777
0.680	-0.850	0.680	-0.808	0.680	-0.850	0.680	-0.896	0.680	-0.848	0.680	-0.773
0.679	-0.863	0.679	-0.828	0.679	-0.854	0.679	-0.883	0.679	-0.840	0.679	-0.788
0.678	-0.868	0.678	-0.840	0.678	-0.859	0.678	-0.916	0.678	-0.854	0.678	-0.799
0.677	-0.866	0.677	-0.840	0.677	-0.876	0.677	-0.932	0.677	-0.860	0.677	-0.808
0.676	-0.896	0.676	-0.845	0.676	-0.905	0.676	-0.934	0.676	-0.883	0.676	-0.804
0.675	-0.896	0.675	-0.840	0.675	-0.873	0.675	-0.911	0.675	-0.894	0.675	-0.810
0.674	-0.894	0.674	-0.868	0.674	-0.896	0.674	-0.939	0.674	-0.893	0.674	-0.833
0.673	-0.896	0.673	-0.859	0.673	-0.897	0.673	-0.937	0.673	-0.912	0.673	-0.827
0.672	-0.900	0.672	-0.866	0.672	-0.899	0.672	-0.946	0.672	-0.909	0.672	-0.837
0.671	-0.903	0.671	-0.888	0.671	-0.902	0.671	-0.943	0.671	-0.874	0.671	-0.822
0.670	-0.929	0.670	-0.893	0.670	-0.916	0.670	-0.975	0.670	-0.922	0.670	-0.845
0.669	-0.940	0.669	-0.899	0.669	-0.937	0.669	-0.980	0.669	-0.903	0.669	-0.828
0.668	-0.917	0.668	-0.919	0.668	-0.939	0.668	-0.974	0.668	-0.937	0.668	-0.857
0.667	-0.935	0.667	-0.897	0.667	-0.945	0.667	-0.977	0.667	-0.926	0.667	-0.853
0.666	-0.940	0.666	-0.922	0.666	-0.949	0.666	-0.978	0.666	-0.946	0.666	-0.886
0.665	-0.940	0.665	-0.911	0.665	-0.939	0.665	-0.997	0.665	-0.954	0.665	-0.868
0.664	-0.972	0.664	-0.917	0.664	-0.958	0.664	-1.017	0.664	-0.931	0.664	-0.871
0.663	-0.957	0.663	-0.916	0.663	-0.946	0.663	-0.995	0.663	-0.949	0.663	-0.891
0.662	-0.977	0.662	-0.958	0.662	-0.945	0.662	-1.006	0.662	-0.949	0.662	-0.886
0.661	-0.978	0.661	-0.945	0.661	-0.969	0.661	-1.003	0.661	-0.949	0.661	-0.894
0.660	-0.991	0.660	-0.939	0.660	-0.945	0.660	-1.011	0.660	-0.954	0.660	-0.894
0.659	-0.995	0.659	-0.951	0.659	-0.977	0.659	-1.047	0.659	-0.960	0.659	-0.897
0.658	-0.989	0.658	-0.960	0.658	-0.983	0.658	-1.031	0.658	-0.981	0.658	-0.909
0.657	-1.003	0.657	-0.943	0.657	-0.992	0.657	-1.035	0.657	-0.981	0.657	-0.893
0.656	-1.014	0.656	-0.978	0.656	-0.998	0.656	-1.035	0.656	-0.989	0.656	-0.908
0.655	-1.014	0.655	-0.960	0.655	-0.992	0.655	-1.029	0.655	-0.975	0.655	-0.889
0.654	-1.035	0.654	-0.958	0.654	-0.995	0.654	-1.047	0.654	-0.983	0.654	-0.920
0.653	-1.021	0.653	-0.968	0.653	-1.012	0.653	-1.043	0.653	-0.986	0.653	-0.906
0.652	-1.014	0.652	-0.980	0.652	-1.000	0.652	-1.060	0.652	-0.994	0.652	-0.932
0.651	-1.034	0.651	-0.985	0.651	-1.008	0.651	-1.061	0.651	-1.009	0.651	-0.923
