E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA	E /V	I /uA
0.653	-0.876	0.653	-0.905	0.653	-0.862	0.653	-0.986	0.653	-1.044	0.653	-1.000
0.652	-0.885	0.652	-0.908	0.652	-0.900	0.652	-1.000	0.652	-1.020	0.652	-1.009
0.651	-0.863	0.651	-0.894	0.651	-0.897	0.651	-0.958	0.651	-1.027	0.651	-0.998
0.650	-0.862	0.650	-0.894	0.650	-0.928	0.650	-0.991	0.650	-1.031	0.650	-1.009
0.649	-0.880	0.649	-0.905	0.649	-0.920	0.649	-1.006	0.649	-1.001	0.649	-1.012
0.648	-0.902	0.648	-0.906	0.648	-0.931	0.648	-0.966	0.648	-1.026	0.648	-1.023
0.647	-0.883	0.647	-0.912	0.647	-0.880	0.647	-0.986	0.647	-1.058	0.647	-0.997
0.646	-0.906	0.646	-0.897	0.646	-0.914	0.646	-1.012	0.646	-1.037	0.646	-1.024
0.645	-0.917	0.645	-0.920	0.645	-0.928	0.645	-0.988	0.645	-1.031	0.645	-1.021
0.644	-0.899	0.644	-0.929	0.644	-0.920	0.644	-1.004	0.644	-1.057	0.644	-1.038
0.643	-0.900	0.643	-0.928	0.643	-0.920	0.643	-1.011	0.643	-1.054	0.643	-1.043
0.642	-0.932	0.642	-0.932	0.642	-0.923	0.642	-1.009	0.642	-1.060	0.642	-1.070
0.641	-0.920	0.641	-0.920	0.641	-0.943	0.641	-0.989	0.641	-1.066	0.641	-1.047
0.640	-0.925	0.640	-0.954	0.640	-0.935	0.640	-1.017	0.640	-1.067	0.640	-1.035
0.639	-0.919	0.639	-0.935	0.639	-0.939	0.639	-1.034	0.639	-1.080	0.639	-1.027
0.638	-0.934	0.638	-0.940	0.638	-0.968	0.638	-1.040	0.638	-1.093	0.638	-1.040
0.637	-0.940	0.637	-0.932	0.637	-0.962	0.637	-1.031	0.637	-1.092	0.637	-1.055
0.636	-0.937	0.636	-0.960	0.636	-0.955	0.636	-1.041	0.636	-1.092	0.636	-1.064
0.635	-0.911	0.635	-0.951	0.635	-0.986	0.635	-1.034	0.635	-1.096	0.635	-1.063
0.634	-0.963	0.634	-0.957	0.634	-0.974	0.634	-1.044	0.634	-1.095	0.634	-1.080
0.633	-0.962	0.633	-0.971	0.633	-0.991	0.633	-1.035	0.633	-1.086	0.633	-1.061
0.632	-0.949	0.632	-0.980	0.632	-0.957	0.632	-1.070	0.632	-1.113	0.632	-1.066
0.631	-0.975	0.631	-0.971	0.631	-0.969	0.631	-1.052	0.631	-1.115	0.631	-1.083
0.630	-0.968	0.630	-0.969	0.630	-0.968	0.630	-1.060	0.630	-1.104	0.630	-1.092
0.629	-0.943	0.629	-0.989	0.629	-0.994	0.629	-1.057	0.629	-1.127	0.629	-1.092
0.628	-0.972	0.628	-1.001	0.628	-1.004	0.628	-1.050	0.628	-1.118	0.628	-1.063
0.627	-0.975	0.627	-1.001	0.627	-0.988	0.627	-1.057	0.627	-1.116	0.627	-1.070
0.626	-0.985	0.626	-0.969	0.626	-0.988	0.626	-1.064	0.626	-1.106	0.626	-1.093
0.625	-0.986	0.625	-1.008	0.625	-0.980	0.625	-1.087	0.625	-1.120	0.625	-1.112
0.624	-0.981	0.624	-1.012	0.624	-1.026	0.624	-1.101	0.624	-1.110	0.624	-1.087
0.623	-0.969	0.623	-0.991	0.623	-1.009	0.623	-1.092	0.623	-1.093	0.623	-1.089
0.622	-0.986	0.622	-1.018	0.622	-1.014	0.622	-1.090	0.622	-1.129	0.622	-1.083
0.621	-0.995	0.621	-0.988	0.621	-1.026	0.621	-1.087	0.621	-1.135	0.621	-1.123
0.620	-0.980	0.620	-1.017	0.620	-1.006	0.620	-1.090	0.620	-1.139	0.620	-1.139
0.619	-0.981	0.619	-1.034	0.619	-0.998	0.619	-1.112	0.619	-1.139	0.619	-1.112
0.618	-1.049	0.618	-1.024	0.618	-1.006	0.618	-1.084	0.618	-1.153	0.618	-1.127
0.617	-1.021	0.617	-1.011	0.617	-1.012	0.617	-1.104	0.617	-1.147	0.617	-1.118
0.616	-1.014	0.616	-1.006	0.616	-1.026	0.616	-1.096	0.616	-1.169	0.616	-1.150
0.615	-1.026	0.615	-1.034	0.615	-1.040	0.615	-1.103	0.615	-1.169	0.615	-1.118
0.614	-1.046	0.614	-1.040	0.614	-1.057	0.614	-1.112	0.614	-1.143	0.614	-1.136
0.613	-1.024	0.613	-1.014	0.613	-1.029	0.613	-1.096	0.613	-1.156	0.613	-1.139
0.612	-1.031	0.612	-1.032	0.612	-1.046	0.612	-1.120	0.612	-1.176	0.612	-1.150
0.611	-1.012	0.611	-1.029	0.611	-1.037	0.611	-1.136	0.611	-1.178	0.611	-1.144
0.610	-1.038	0.610	-1.046	0.610	-1.049	0.610	-1.113	0.610	-1.195	0.610	-1.130
0.609	-1.001	0.609	-1.055	0.609	-1.043	0.609	-1.121	0.609	-1.189	0.609	-1.158
0.608	-1.047	0.608	-1.073	0.608	-1.061	0.608	-1.149	0.608	-1.198	0.608	-1.162
0.607	-1.026	0.607	-1.027	0.607	-1.070	0.607	-1.144	0.607	-1.213	0.607	-1.132
0.606	-1.072	0.606	-1.050	0.606	-1.060	0.606	-1.155	0.606	-1.213	0.606	-1.175
0.605	-1.066	0.605	-1.031	0.605	-1.086	0.605	-1.152	0.605	-1.187	0.605	-1.158
0.604	-1.061	0.604	-1.069	0.604	-1.070	0.604	-1.147	0.604	-1.173	0.604	-1.169
0.603	-1.061	0.603	-1.061	0.603	-1.086	0.603	-1.164	0.603	-1.224	0.603	-1.153
0.602	-1.049	0.602	-1.077	0.602	-1.073	0.602	-1.143	0.602	-1.193	0.602	-1.184
0.601	-1.090	0.601	-1.060	0.601	-1.086	0.601	-1.150	0.601	-1.196	0.601	-1.181
0.600	-1.084	0.600	-1.095	0.600	-1.103	0.600	-1.170	0.600	-1.198	0.600	-1.184
0.599	-1.092	0.599	-1.120	0.599	-1.100	0.599	-1.164	0.599	-1.219	0.599	-1.176
0.598	-1.072	0.598	-1.069	0.598	-1.072	0.598	-1.164	0.598	-1.227	0.598	-1.193
0.597	-1.060	0.597	-1.066	0.597	-1.115	0.597	-1.156	0.597	-1.228	0.597	-1.182
0.596	-1.112	0.596	-1.098	0.596	-1.113	0.596	-1.195	0.596	-1.250	0.596	-1.195
0.595	-1.096	0.595	-1.115	0.595	-1.124	0.595	-1.185	0.595	-1.210	0.595	-1.216
0.594	-1.090	0.594	-1.106	0.594	-1.123	0.594	-1.199	0.594	-1.238	0.594	-1.219
0.593	-1.120	0.593	-1.127	0.593	-1.129	0.593	-1.218	0.593	-1.231	0.593	-1.202
0.592	-1.109	0.592	-1.101	0.592	-1.132	0.592	-1.181	0.592	-1.264	0.592	-1.215
0.591	-1.118	0.591	-1.121	0.591	-1.121	0.591	-1.181	0.591	-1.241	0.591	-1.210
0.590	-1.106	0.590	-1.124	0.590	-1.115	0.590	-1.204	0.590	-1.250	0.590	-1.242
0.589	-1.129	0.589	-1.120	0.589	-1.139	0.589	-1.218	0.589	-1.244	0.589	-1.196
0.588	-1.152	0.588	-1.158	0.588	-1.150	0.588	-1.228	0.588	-1.261	0.588	-1.216
0.587	-1.132	0.587	-1.143	0.587	-1.147	0.587	-1.207	0.587	-1.270	0.587	-1.225
0.586	-1.127	0.586	-1.129	0.586	-1.143	0.586	-1.239	0.586	-1.288	0.586	-1.244
0.585	-1.135	0.585	-1.126	0.585	-1.173	0.585	-1.245	0.585	-1.274	0.585	-1.235
0.584	-1.161	0.584	-1.143	0.584	-1.169	0.584	-1.196	0.584	-1.281	0.584	-1.225
0.583	-1.121	0.583	-1.159	0.583	-1.161	0.583	-1.236	0.583	-1.279	0.583	-1.242
0.582	-1.182	0.582	-1.149	0.582	-1.164	0.582	-1.258	0.582	-1.296	0.582	-1.268
0.581	-1.166	0.581	-1.170	0.581	-1.156	0.581	-1.253	0.581	-1.314	0.581	-1.284
0.580	-1.144	0.580	-1.175	0.580	-1.185	0.580	-1.254	0.580	-1.325	0.580	-1.267
0.579	-1.162	0.579	-1.156	0.579	-1.204	0.579	-1.264	0.579	-1.311	0.579	-1.281
0.578	-1.175	0.578	-1.190	0.578	-1.190	0.578	-1.270	0.578	-1.305	0.578	-1.261
0.577	-1.175	0.577	-1.185	0.577	-1.170	0.577	-1.259	0.577	-1.317	0.577	-1.271
0.576	-1.182	0.576	-1.187	0.576	-1.187	0.576	-1.236	0.576	-1.342	0.576	-1.288
0.575	-1.193	0.575	-1.189	0.575	-1.210	0.575	-1.274	0.575	-1.314	0.575	-1.290
0.574	-1.156	0.574	-1.178	0.574	-1.212	0.574	-1.302	0.574	-1.316	0.574	-1.268
0.573	-1.178	0.573	-1.184	0.573	-1.224	0.573	-1.291	0.573	-1.319	0.573	-1.268
0.572	-1.201	0.572	-1.198	0.572	-1.207	0.572	-1.290	0.572	-1.351	0.572	-1.296
0.571	-1.222	0.571	-1.190	0.571	-1.208	0.571	-1.307	0.571	-1.334	0.571	-1.307
0.570	-1.204	0.570	-1.201	0.570	-1.238	0.570	-1.300	0.570	-1.336	0.570	-1.320
0.569	-1.219	0.569	-1.216	0.569	-1.264	0.569	-1.308	0.569	-1.354	0.569	-1.302
0.568	-1.219	0.568	-1.218	0.568	-1.238	0.568	-1.296	0.568	-1.346	0.568	-1.320
0.567	-1.204	0.567	-1.198	0.567	-1.235	0.567	-1.300	0.567	-1.371	0.567	-1.346
0.566	-1.216	0.566	-1.219	0.566	-1.258	0.566	-1.325	0.566	-1.369	0.566	-1.346
0.565	-1.231	0.565	-1.235	0.565	-1.273	0.565	-1.322	0.565	-1.379	0.565	-1.333
0.564	-1.254	0.564	-1.264	0.564	-1.231	0.564	-1.346	0.564	-1.374	0.564	-1.360
0.563	-1.273	0.563	-1.238	0.563	-1.245	0.563	-1.337	0.563	-1.388	0.563	-1.346
0.562	-1.241	0.562	-1.274	0.562	-1.281	0.562	-1.343	0.562	-1.394	0.562	-1.340
0.561	-1.239	0.561	-1.273	0.561	-1.299	0.561	-1.323	0.561	-1.386	0.561	-1.331
0.560	-1.233	0.560	-1.274	0.560	-1.267	0.560	-1.343	0.560	-1.408	0.560	-1.357
0.559	-1.279	0.559	-1.290	0.559	-1.281	0.559	-1.369	0.559	-1.399	0.559	-1.362
0.558	-1.287	0.558	-1.285	0.558	-1.299	0.558	-1.376	0.558	-1.417	0.558	-1.360
0.557	-1.273	0.557	-1.288	0.557	-1.293	0.557	-1.354	0.557	-1.412	0.557	-1.382
0.556	-1.276	0.556	-1.304	0.556	-1.293	0.556	-1.382	0.556	-1.435	0.556	-1.411
0.555	-1.274	0.555	-1.277	0.555	-1.310	0.555	-1.363	0.555	-1.412	0.555	-1.406
0.554	-1.273	0.554	-1.323	0.554	-1.328	0.554	-1.354	0.554	-1.431	0.554	-1.403
0.553	-1.297	0.553	-1.322	0.553	-1.327	0.553	-1.380	0.553	-1.455	0.553	-1.392
0.552	-1.294	0.552	-1.319	0.552	-1.330	0.552	-1.406	0.552	-1.469	0.552	-1.385
0.551	-1.310	0.551	-1.293	0.551	-1.350	0.551	-1.399	0.551	-1.469	0.551	-1.405
0.550	-1.331	0.550	-1.323	0.550	-1.354	0.550	-1.412	0.550	-1.452	0.550	-1.412
0.549	-1.334	0.549	-1.325	0.549	-1.340	0.549	-1.412	0.549	-1.465	0.549	-1.440
0.548	-1.308	0.548	-1.348	0.548	-1.336	0.548	-1.435	0.548	-1.497	0.548	-1.419
0.547	-1.300	0.547	-1.351	0.547	-1.354	0.547	-1.434	0.547	-1.472	0.547	-1.448
0.546	-1.330	0.546	-1.328	0.546	-1.356	0.546	-1.437	0.546	-1.466	0.546	-1.425
0.545	-1.354	0.545	-1.351	0.545	-1.374	0.545	-1.420	0.545	-1.478	0.545	-1.440
0.544	-1.337	0.544	-1.366	0.544	-1.383	0.544	-1.446	0.544	-1.515	0.544	-1.472
0.543	-1.314	0.543	-1.363	0.543	-1.373	0.543	-1.462	0.543	-1.497	0.543	-1.468
0.542	-1.337	0.542	-1.386	0.542	-1.394	0.542	-1.462	0.542	-1.503	0.542	-1.480
0.541	-1.366	0.541	-1.360	0.541	-1.392	0.541	-1.463	0.541	-1.500	0.541	-1.443
0.540	-1.379	0.540	-1.379	0.540	-1.402	0.540	-1.474	0.540	-1.543	0.540	-1.489
0.539	-1.379	0.539	-1.376	0.539	-1.429	0.539	-1.462	0.539	-1.541	0.539	-1.471
0.538	-1.382	0.538	-1.399	0.538	-1.439	0.538	-1.489	0.538	-1.549	0.538	-1.491
0.537	-1.402	0.537	-1.399	0.537	-1.425	0.537	-1.478	0.537	-1.549	0.537	-1.474
0.536	-1.391	0.536	-1.423	0.536	-1.429	0.536	-1.498	0.536	-1.583	0.536	-1.489
0.535	-1.422	0.535	-1.400	0.535	-1.448	0.535	-1.509	0.535	-1.552	0.535	-1.503
0.534	-1.400	0.534	-1.420	0.534	-1.451	0.534	-1.509	0.534	-1.569	0.534	-1.538
0.533	-1.432	0.533	-1.422	0.533	-1.465	0.533	-1.512	0.533	-1.573	0.533	-1.538
0.532	-1.422	0.532	-1.440	0.532	-1.462	0.532	-1.557	0.532	-1.586	0.532	-1.524
0.531	-1.446	0.531	-1.455	0.531	-1.506	0.531	-1.547	0.531	-1.607	0.531	-1.550
0.530	-1.468	0.530	-1.448	0.530	-1.494	0.530	-1.558	0.530	-1.613	0.530	-1.531
0.529	-1.435	0.529	-1.472	0.529	-1.504	0.529	-1.554	0.529	-1.606	0.529	-1.557
0.528	-1.442	0.528	-1.463	0.528	-1.541	0.528	-1.580	0.528	-1.592	0.528	-1.561
0.527	-1.462	0.527	-1.469	0.527	-1.514	0.527	-1.595	0.527	-1.615	0.527	-1.557
0.526	-1.500	0.526	-1.488	0.526	-1.501	0.526	-1.569	0.526	-1.616	0.526	-1.592
0.525	-1.478	0.525	-1.478	0.525	-1.523	0.525	-1.586	0.525	-1.644	0.525	-1.561
0.524	-1.474	0.524	-1.501	0.524	-1.544	0.524	-1.604	0.524	-1.687	0.524	-1.566
0.523	-1.472	0.523	-1.512	0.523	-1.537	0.523	-1.615	0.523	-1.664	0.523	-1.615
0.522	-1.503	0.522	-1.494	0.522	-1.555	0.522	-1.623	0.522	-1.647	0.522	-1.610
0.521	-1.492	0.521	-1.515	0.521	-1.558	0.521	-1.619	0.521	-1.667	0.521	-1.615
0.520	-1.517	0.520	-1.541	0.520	-1.540	0.520	-1.632	0.520	-1.667	0.520	-1.609
0.519	-1.561	0.519	-1.531	0.519	-1.544	0.519	-1.615	0.519	-1.675	0.519	-1.626
0.518	-1.543	0.518	-1.531	0.518	-1.566	0.518	-1.644	0.518	-1.676	0.518	-1.632
0.517	-1.531	0.517	-1.523	0.517	-1.554	0.517	-1.653	0.517	-1.712	0.517	-1.621
0.516	-1.515	0.516	-1.543	0.516	-1.612	0.516	-1.653	0.516	-1.721	0.516	-1.633
0.515	-1.546	0.515	-1.560	0.515	-1.603	0.515	-1.652	0.515	-1.722	0.515	-1.633
0.514	-1.573	0.514	-1.564	0.514	-1.618	0.514	-1.681	0.514	-1.750	0.514	-1.647
0.513	-1.557	0.513	-1.566	0.513	-1.619	0.513	-1.704	0.513	-1.750	0.513	-1.662
0.512	-1.584	0.512	-1.581	0.512	-1.609	0.512	-1.690	0.512	-1.728	0.512	-1.673
0.511	-1.593	0.511	-1.573	0.511	-1.616	0.511	-1.693	0.511	-1.747	0.511	-1.670
0.510	-1.569	0.510	-1.589	0.510	-1.610	0.510	-1.708	0.510	-1.751	0.510	-1.687
0.509	-1.564	0.509	-1.592	0.509	-1.639	0.509	-1.676	0.509	-1.764	0.509	-1.667
0.508	-1.596	0.508	-1.589	0.508	-1.653	0.508	-1.688	0.508	-1.776	0.508	-1.688
0.507	-1.616	0.507	-1.586	0.507	-1.684	0.507	-1.682	0.507	-1.770	0.507	-1.681
0.506	-1.603	0.506	-1.610	0.506	-1.676	0.506	-1.765	0.506	-1.799	0.506	-1.715
0.505	-1.573	0.505	-1.587	0.505	-1.672	0.505	-1.722	0.505	-1.767	0.505	-1.679
0.504	-1.615	0.504	-1.629	0.504	-1.681	0.504	-1.753	0.504	-1.774	0.504	-1.707
0.503	-1.629	0.503	-1.626	0.503	-1.665	0.503	-1.722	0.503	-1.802	0.503	-1.712
0.502	-1.636	0.502	-1.646	0.502	-1.661	0.502	-1.779	0.502	-1.807	0.502	-1.728
0.501	-1.603	0.501	-1.656	0.501	-1.685	0.501	-1.770	0.501	-1.802	0.501	-1.715
0.500	-1.619	0.500	-1.627	0.500	-1.698	0.500	-1.754	0.500	-1.805	0.500	-1.718
0.499	-1.636	0.499	-1.635	0.499	-1.693	0.499	-1.751	0.499	-1.811	0.499	-1.701
0.498	-1.661	0.498	-1.669	0.498	-1.705	0.498	-1.777	0.498	-1.793	0.498	-1.715
0.497	-1.639	0.497	-1.644	0.497	-1.702	0.497	-1.747	0.497	-1.804	0.497	-1.747
0.496	-1.646	0.496	-1.653	0.496	-1.722	0.496	-1.764	0.496	-1.831	0.496	-1.738
0.495	-1.636	0.495	-1.633	0.495	-1.708	0.495	-1.761	0.495	-1.808	0.495	-1.745
0.494	-1.661	0.494	-1.669	0.494	-1.719	0.494	-1.782	0.494	-1.823	0.494	-1.744
0.493	-1.670	0.493	-1.672	0.493	-1.725	0.493	-1.731	0.493	-1.802	0.493	-1.736
0.492	-1.649	0.492	-1.672	0.492	-1.722	0.492	-1.784	0.492	-1.820	0.492	-1.744
0.491	-1.639	0.491	-1.662	0.491	-1.715	0.491	-1.761	0.491	-1.843	0.491	-1.747
0.490	-1.667	0.490	-1.665	0.490	-1.736	0.490	-1.793	0.490	-1.840	0.490	-1.768
0.489	-1.655	0.489	-1.682	0.489	-1.728	0.489	-1.788	0.489	-1.843	0.489	-1.742
0.488	-1.661	0.488	-1.681	0.488	-1.730	0.488	-1.773	0.488	-1.842	0.488	-1.753
0.487	-1.672	0.487	-1.673	0.487	-1.712	0.487	-1.804	0.487	-1.830	0.487	-1.736
0.486	-1.652	0.486	-1.673	0.486	-1.715	0.486	-1.816	0.486	-1.836	0.486	-1.747
0.485	-1.646	0.485	-1.681	0.485	-1.712	0.485	-1.761	0.485	-1.842	0.485	-1.756
0.484	-1.679	0.484	-1.681	0.484	-1.745	0.484	-1.771	0.484	-1.819	0.484	-1.731
0.483	-1.672	0.483	-1.629	0.483	-1.733	0.483	-1.768	0.483	-1.843	0.483	-1.738
0.482	-1.638	0.482	-1.682	0.482	-1.741	0.482	-1.756	0.482	-1.822	0.482	-1.736
0.481	-1.661	0.481	-1.664	0.481	-1.713	0.481	-1.768	0.481	-1.816	0.481	-1.725
0.480	-1.659	0.480	-1.653	0.480	-1.704	0.480	-1.782	0.480	-1.828	0.480	-1.719
0.479	-1.642	0.479	-1.676	0.479	-1.681	0.479	-1.756	0.479	-1.820	0.479	-1.748
0.478	-1.655	0.478	-1.658	0.478	-1.728	0.478	-1.764	0.478	-1.853	0.478	-1.750
0.477	-1.664	0.477	-1.639	0.477	-1.721	0.477	-1.750	0.477	-1.833	0.477	-1.705
0.476	-1.635	0.476	-1.661	0.476	-1.704	0.476	-1.771	0.476	-1.768	0.476	-1.724
0.475	-1.630	0.475	-1.624	0.475	-1.710	0.475	-1.751	0.475	-1.817	0.475	-1.708
0.474	-1.639	0.474	-1.613	0.474	-1.692	0.474	-1.747	0.474	-1.820	0.474	-1.735
0.473	-1.639	0.473	-1.619	0.473	-1.695	0.473	-1.741	0.473	-1.793	0.473	-1.693
0.472	-1.629	0.472	-1.629	0.472	-1.707	0.472	-1.759	0.472	-1.823	0.472	-1.688
0.471	-1.621	0.471	-1.616	0.471	-1.655	0.471	-1.736	0.471	-1.799	0.471	-1.679
0.470	-1.624	0.470	-1.627	0.470	-1.693	0.470	-1.727	0.470	-1.781	0.470	-1.695
0.469	-1.583	0.469	-1.575	0.469	-1.655	0.469	-1.716	0.469	-1.781	0.469	-1.684
0.468	-1.567	0.468	-1.593	0.468	-1.685	0.468	-1.715	0.468	-1.771	0.468	-1.713
0.467	-1.601	0.467	-1.575	0.467	-1.678	0.467	-1.707	0.467	-1.764	0.467	-1.681
0.466	-1.586	0.466	-1.624	0.466	-1.679	0.466	-1.672	0.466	-1.774	0.466	-1.693
0.465	-1.578	0.465	-1.593	0.465	-1.607	0.465	-1.653	0.465	-1.730	0.465	-1.678
0.464	-1.573	0.464	-1.555	0.464	-1.619	0.464	-1.685	0.464	-1.725	0.464	-1.649
0.463	-1.526	0.463	-1.569	0.463	-1.632	0.463	-1.682	0.463	-1.747	0.463	-1.632
0.462	-1.575	0.462	-1.563	0.462	-1.621	0.462	-1.659	0.462	-1.713	0.462	-1.658
0.461	-1.534	0.461	-1.557	0.461	-1.619	0.461	-1.644	0.461	-1.715	0.461	-1.652
0.460	-1.524	0.460	-1.560	0.460	-1.629	0.460	-1.667	0.460	-1.705	0.460	-1.624
0.459	-1.518	0.459	-1.543	0.459	-1.610	0.459	-1.653	0.459	-1.669	0.459	-1.649
0.458	-1.520	0.458	-1.540	0.458	-1.596	0.458	-1.630	0.458	-1.670	0.458	-1.601
0.457	-1.521	0.457	-1.486	0.457	-1.578	0.457	-1.612	0.457	-1.665	0.457	-1.609
0.456	-1.511	0.456	-1.518	0.456	-1.578	0.456	-1.619	0.456	-1.702	0.456	-1.578
0.455	-1.515	0.455	-1.512	0.455	-1.572	0.455	-1.573	0.455	-1.652	0.455	-1.569
0.454	-1.503	0.454	-1.480	0.454	-1.544	0.454	-1.592	0.454	-1.644	0.454	-1.578
0.453	-1.498	0.453	-1.485	0.453	-1.523	0.453	-1.612	0.453	-1.639	0.453	-1.567
0.452	-1.504	0.452	-1.448	0.452	-1.527	0.452	-1.583	0.452	-1.662	0.452	-1.569
0.451	-1.466	0.451	-1.469	0.451	-1.549	0.451	-1.557	0.451	-1.627	0.451	-1.535
0.450	-1.462	0.450	-1.463	0.450	-1.529	0.450	-1.537	0.450	-1.635	0.450	-1.534
0.449	-1.434	0.449	-1.465	0.449	-1.494	0.449	-1.538	0.449	-1.600	0.449	-1.498
0.448	-1.446	0.448	-1.445	0.448	-1.508	0.448	-1.540	0.448	-1.592	0.448	-1.497
0.447	-1.423	0.447	-1.425	0.447	-1.492	0.447	-1.524	0.447	-1.564	0.447	-1.515
0.446	-1.416	0.446	-1.414	0.446	-1.497	0.446	-1.497	0.446	-1.564	0.446	-1.472
0.445	-1.389	0.445	-1.414	0.445	-1.437	0.445	-1.480	0.445	-1.561	0.445	-1.500
0.444	-1.380	0.444	-1.411	0.444	-1.455	0.444	-1.462	0.444	-1.532	0.444	-1.489
0.443	-1.392	0.443	-1.394	0.443	-1.440	0.443	-1.498	0.443	-1.503	0.443	-1.468
0.442	-1.380	0.442	-1.379	0.442	-1.411	0.442	-1.472	0.442	-1.497	0.442	-1.442
0.441	-1.354	0.441	-1.346	0.441	-1.409	0.441	-1.443	0.441	-1.509	0.441	-1.432
0.440	-1.351	0.440	-1.354	0.440	-1.392	0.440	-1.443	0.440	-1.501	0.440	-1.426
0.439	-1.359	0.439	-1.356	0.439	-1.397	0.439	-1.417	0.439	-1.480	0.439	-1.432
0.438	-1.359	0.438	-1.305	0.438	-1.386	0.438	-1.432	0.438	-1.506	0.438	-1.394
0.437	-1.316	0.437	-1.300	0.437	-1.369	0.437	-1.408	0.437	-1.475	0.437	-1.400
0.436	-1.311	0.436	-1.311	0.436	-1.354	0.436	-1.374	0.436	-1.468	0.436	-1.399
0.435	-1.314	0.435	-1.273	0.435	-1.362	0.435	-1.354	0.435	-1.445	0.435	-1.357
0.434	-1.284	0.434	-1.294	0.434	-1.343	0.434	-1.379	0.434	-1.462	0.434	-1.339
0.433	-1.276	0.433	-1.299	0.433	-1.345	0.433	-1.360	0.433	-1.425	0.433	-1.382
0.432	-1.267	0.432	-1.285	0.432	-1.333	0.432	-1.363	0.432	-1.405	0.432	-1.336
0.431	-1.265	0.431	-1.233	0.431	-1.299	0.431	-1.350	0.431	-1.399	0.431	-1.348
0.430	-1.251	0.430	-1.259	0.430	-1.316	0.430	-1.333	0.430	-1.422	0.430	-1.348
0.429	-1.253	0.429	-1.250	0.429	-1.288	0.429	-1.328	0.429	-1.400	0.429	-1.333
0.428	-1.224	0.428	-1.219	0.428	-1.308	0.428	-1.311	0.428	-1.380	0.428	-1.294
0.427	-1.208	0.427	-1.182	0.427	-1.281	0.427	-1.327	0.427	-1.334	0.427	-1.297
0.426	-1.216	0.426	-1.199	0.426	-1.254	0.426	-1.296	0.426	-1.357	0.426	-1.319
0.425	-1.215	0.425	-1.202	0.425	-1.258	0.425	-1.288	0.425	-1.369	0.425	-1.287
0.424	-1.213	0.424	-1.198	0.424	-1.245	0.424	-1.284	0.424	-1.327	0.424	-1.287
0.423	-1.187	0.423	-1.149	0.423	-1.231	0.423	-1.264	0.423	-1.327	0.423	-1.258
0.422	-1.178	0.422	-1.185	0.422	-1.227	0.422	-1.273	0.422	-1.287	0.422	-1.277
0.421	-1.176	0.421	-1.162	0.421	-1.201	0.421	-1.256	0.421	-1.288	0.421	-1.227
0.420	-1.173	0.420	-1.158	0.420	-1.221	0.420	-1.248	0.420	-1.308	0.420	-1.238
0.419	-1.167	0.419	-1.139	0.419	-1.193	0.419	-1.262	0.419	-1.307	0.419	-1.258
0.418	-1.161	0.418	-1.132	0.418	-1.175	0.418	-1.207	0.418	-1.254	0.418	-1.199
0.417	-1.155	0.417	-1.150	0.417	-1.182	0.417	-1.215	0.417	-1.253	0.417	-1.208
0.416	-1.167	0.416	-1.141	0.416	-1.204	0.416	-1.222	0.416	-1.256	0.416	-1.221
0.415	-1.150	0.415	-1.135	0.415	-1.127	0.415	-1.201	0.415	-1.284	0.415	-1.193
0.414	-1.132	0.414	-1.118	0.414	-1.139	0.414	-1.199	0.414	-1.256	0.414	-1.178
0.413	-1.115	0.413	-1.109	0.413	-1.144	0.413	-1.192	0.413	-1.235	0.413	-1.170
0.412	-1.116	0.412	-1.104	0.412	-1.146	0.412	-1.164	0.412	-1.244	0.412	-1.193
0.411	-1.080	0.411	-1.093	0.411	-1.126	0.411	-1.187	0.411	-1.215	0.411	-1.153
0.410	-1.089	0.410	-1.087	0.410	-1.153	0.410	-1.181	0.410	-1.204	0.410	-1.152
0.409	-1.080	0.409	-1.083	0.409	-1.143	0.409	-1.167	0.409	-1.218	0.409	-1.153
0.408	-1.086	0.408	-1.087	0.408	-1.132	0.408	-1.164	0.408	-1.222	0.408	-1.143
0.407	-1.060	0.407	-1.063	0.407	-1.112	0.407	-1.104	0.407	-1.185	0.407	-1.130
0.406	-1.078	0.406	-1.070	0.406	-1.118	0.406	-1.132	0.406	-1.198	0.406	-1.135
0.405	-1.092	0.405	-1.049	0.405	-1.100	0.405	-1.104	0.405	-1.156	0.405	-1.133
0.404	-1.066	0.404	-1.055	0.404	-1.104	0.404	-1.133	0.404	-1.170	0.404	-1.113
0.403	-1.037	0.403	-1.043	0.403	-1.121	0.403	-1.104	0.403	-1.176	0.403	-1.129
0.402	-1.021	0.402	-1.055	0.402	-1.107	0.402	-1.110	0.402	-1.162	0.402	-1.146
0.401	-1.038	0.401	-1.034	0.401	-1.066	0.401	-1.096	0.401	-1.161	0.401	-1.096
0.400	-1.040	0.400	-1.026	0.400	-1.067	0.400	-1.124	0.400	-1.175	0.400	-1.107
0.399	-1.027	0.399	-1.046	0.399	-1.073	0.399	-1.098	0.399	-1.169	0.399	-1.109
0.398	-1.032	0.398	-1.032	0.398	-1.083	0.398	-1.092	0.398	-1.147	0.398	-1.090
0.397	-1.032	0.397	-1.009	0.397	-1.058	0.397	-1.086	0.397	-1.139	0.397	-1.078
0.396	-1.023	0.396	-0.989	0.396	-1.060	0.396	-1.075	0.396	-1.139	0.396	-1.084
